ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
50,New York,US Open,09/09/2011,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Roddick A.,2,21,11420,1680,6,2,6,1,6,3,,,,,3,0,Completed,1.22,4.33,1.22,4,1.2,4.5,1.23,4.84,1.22,4,1.25,4.84,1.21,4.32
50,New York,US Open,09/10/2011,Grand Slam,Outdoor,Hard,Semifinals,5,Djokovic N.,Federer R.,1,3,13920,8380,6,7,4,6,6,3,6,2,7,5,3,2,Completed,1.53,2.5,1.57,2.36,1.53,2.5,1.55,2.71,1.62,2.25,1.7,2.71,1.56,2.42
50,New York,US Open,09/10/2011,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Murray A.,2,4,11420,6535,6,4,6,2,3,6,6,2,,,3,1,Completed,1.4,2.87,1.4,2.85,1.4,3,1.45,3.09,1.44,2.75,1.45,3.17,1.4,2.93
50,New York,US Open,09/12/2011,Grand Slam,Outdoor,Hard,The Final,5,Djokovic N.,Nadal R.,1,2,13920,11420,6,2,6,4,6,7,6,1,,,3,1,Completed,1.57,2.37,1.55,2.4,1.57,2.5,1.56,2.66,1.57,2.38,1.65,2.66,1.57,2.4
51,Bucharest,Open Romania,09/19/2011,ATP250,Outdoor,Clay,1st Round,3,Souza J.,Robredo T.,84,44,631,930,6,4,7,6,,,,,,,2,0,Completed,2.37,1.53,2.15,1.65,2.1,1.67,2.4,1.63,2.2,1.62,2.7,1.71,2.24,1.61
51,Bucharest,Open Romania,09/19/2011,ATP250,Outdoor,Clay,1st Round,3,Gil F.,Chardy J.,100,106,566,538,2,6,6,4,6,3,,,,,2,1,Completed,1.9,1.8,1.95,1.8,2,1.73,2.2,1.74,1.83,1.83,2.2,1.85,2,1.76
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Serra F.,Naso G.,146,259,383,187,6,2,6,4,,,,,,,2,0,Completed,1.5,2.5,1.5,2.5,1.62,2.2,1.53,2.66,1.5,2.5,1.63,3,1.53,2.43
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Giannessi A.,Montanes A.,183,53,288,825,7,5,6,4,,,,,,,2,0,Completed,4.5,1.18,4.15,1.2,4,1.22,4.55,1.24,3.75,1.22,5,1.25,4.22,1.2
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Haider-Maurer A.,71,81,698,651,6,2,6,1,,,,,,,2,0,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.32,3.7,1.29,3.25,1.35,4,1.28,3.53
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Ramos A.,Hanescu V.,87,83,624,645,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,1.8,1.95,1.73,2,1.93,1.96,1.83,1.83,2,2.15,1.8,1.95
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Andreev I.,Torebko P.,99,313,566,142,5,7,6,4,7,5,,,,,2,1,Completed,1.2,4.33,1.22,4,1.22,4,1.27,4.14,1.22,3.75,1.27,4.75,1.22,4.08
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Copil M.,Crivoi V.,232,210,211,251,6,3,6,3,,,,,,,2,0,Completed,2,1.72,2.25,1.6,2.25,1.57,2.1,1.81,2.1,1.73,2.35,1.81,2.13,1.68
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Volandri F.,Machado R.,86,61,626,752,6,3,6,3,,,,,,,2,0,Completed,2.75,1.4,2.5,1.5,2.5,1.5,2.94,1.45,2.5,1.5,2.94,1.51,2.67,1.45
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Seppi A.,Prodon E.,51,93,840,599,6,1,4,6,6,1,,,,,2,1,Completed,1.53,2.37,1.5,2.5,1.53,2.38,1.55,2.6,1.5,2.38,1.59,2.86,1.53,2.43
51,Bucharest,Open Romania,09/20/2011,ATP250,Outdoor,Clay,1st Round,3,Ungur A.,Rosol L.,131,74,421,676,6,4,6,1,,,,,,,2,0,Completed,2.1,1.66,2.08,1.7,2.1,1.67,2.2,1.74,2.25,1.62,2.35,1.74,2.15,1.66
51,Bucharest,Open Romania,09/21/2011,ATP250,Outdoor,Clay,1st Round,3,Riba P.,Starace P.,72,50,681,870,6,1,3,2,,,,,,,1,0,Retired,1.8,1.9,1.8,1.95,1.73,2,1.88,2,1.83,1.83,1.89,2.1,1.8,1.94
51,Bucharest,Open Romania,09/21/2011,ATP250,Outdoor,Clay,2nd Round,3,Seppi A.,Andreev I.,51,99,840,566,6,2,3,6,6,1,,,,,2,1,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.71,2.27,1.53,2.38,1.71,2.43,1.6,2.27
51,Bucharest,Open Romania,09/21/2011,ATP250,Outdoor,Clay,2nd Round,3,Chela J.I.,Serra F.,23,146,1485,383,6,1,6,0,,,,,,,2,0,Completed,1.25,3.75,1.3,3.3,1.25,3.75,1.32,3.77,1.25,3.5,1.33,3.94,1.27,3.6
51,Bucharest,Open Romania,09/22/2011,ATP250,Outdoor,Clay,2nd Round,3,Ramos A.,Riba P.,87,72,624,681,2,6,6,4,7,5,,,,,2,1,Completed,1.57,2.25,1.65,2.15,1.62,2.2,1.63,2.43,1.67,2.1,1.68,2.43,1.62,2.23
51,Bucharest,Open Romania,09/22/2011,ATP250,Outdoor,Clay,2nd Round,3,Souza J.,Ungur A.,84,131,631,421,4,6,7,6,6,1,,,,,2,1,Completed,1.72,2,1.85,1.9,1.73,2,1.87,2.04,1.73,2,1.9,2.11,1.81,1.93
51,Bucharest,Open Romania,09/22/2011,ATP250,Outdoor,Clay,2nd Round,3,Volandri F.,Granollers M.,86,31,626,1260,6,1,6,3,,,,,,,2,0,Completed,3.4,1.3,3,1.35,2.75,1.4,3.42,1.37,3,1.33,3.5,1.4,3.11,1.34
51,Bucharest,Open Romania,09/22/2011,ATP250,Outdoor,Clay,2nd Round,3,Mayer F.,Berlocq C.,24,71,1485,698,6,2,0,6,6,4,,,,,2,1,Completed,2.25,1.57,2.25,1.6,2.1,1.67,2.27,1.71,2.1,1.73,2.4,1.73,2.21,1.63
51,Bucharest,Open Romania,09/22/2011,ATP250,Outdoor,Clay,2nd Round,3,Giannessi A.,Gil F.,183,100,288,566,7,6,0,6,6,3,,,,,2,1,Completed,2.75,1.4,2.8,1.4,2.75,1.4,2.81,1.5,2.75,1.4,3,1.51,2.75,1.42
51,Bucharest,Open Romania,09/22/2011,ATP250,Outdoor,Clay,2nd Round,3,Andujar P.,Copil M.,43,232,942,211,6,2,6,3,,,,,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.31,3.8,1.25,3.5,1.31,4.2,1.26,3.69
51,Bucharest,Open Romania,09/23/2011,ATP250,Outdoor,Clay,Quarterfinals,3,Mayer F.,Ramos A.,24,87,1485,624,6,1,6,2,,,,,,,2,0,Completed,1.4,2.75,1.5,2.5,1.44,2.63,1.52,2.76,1.5,2.63,1.55,2.8,1.48,2.57
51,Bucharest,Open Romania,09/23/2011,ATP250,Outdoor,Clay,Quarterfinals,3,Volandri F.,Souza J.,86,84,626,631,6,2,6,0,,,,,,,2,0,Completed,1.66,2.1,1.7,2.08,1.67,2.1,1.76,2.22,1.83,1.91,1.83,2.23,1.7,2.09
51,Bucharest,Open Romania,09/23/2011,ATP250,Outdoor,Clay,Quarterfinals,3,Andujar P.,Giannessi A.,43,183,942,288,6,3,6,4,,,,,,,2,0,Completed,1.22,4,1.25,3.75,1.22,4,1.26,4.4,1.29,3.5,1.31,4.4,1.25,3.8
51,Bucharest,Open Romania,09/23/2011,ATP250,Outdoor,Clay,Quarterfinals,3,Chela J.I.,Seppi A.,23,51,1485,840,7,5,6,3,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.5,2.5,1.51,2.79,1.5,2.63,1.53,2.79,1.49,2.55
51,Bucharest,Open Romania,09/24/2011,ATP250,Outdoor,Clay,Semifinals,3,Mayer F.,Volandri F.,24,86,1485,626,7,6,6,2,,,,,,,2,0,Completed,1.28,3.5,1.35,3,1.36,3,1.36,3.48,1.33,3.25,1.4,3.56,1.33,3.18
51,Bucharest,Open Romania,09/24/2011,ATP250,Outdoor,Clay,Semifinals,3,Andujar P.,Chela J.I.,43,23,942,1485,6,4,7,5,,,,,,,2,0,Completed,2.75,1.4,2.8,1.4,2.63,1.44,2.65,1.56,2.75,1.44,2.8,1.56,2.62,1.47
51,Bucharest,Open Romania,09/25/2011,ATP250,Outdoor,Clay,The Final,3,Mayer F.,Andujar P.,24,43,1485,942,6,3,6,1,,,,,,,2,0,Completed,1.57,2.37,1.6,2.25,1.57,2.25,1.67,2.38,1.62,2.25,1.68,2.4,1.62,2.25
52,Metz,Open de Moselle,09/19/2011,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Bachinger M.,60,91,770,608,7,5,6,2,,,,,,,2,0,Completed,1.22,4,1.22,4,1.22,4,1.25,4.4,1.2,4,1.29,4.5,1.22,4
52,Metz,Open de Moselle,09/19/2011,ATP250,Indoor,Hard,1st Round,3,Muller G.,Petzschner P.,49,66,873,715,7,6,7,6,,,,,,,2,0,Completed,2.1,1.66,2,1.75,1.83,1.83,2.28,1.69,1.91,1.8,2.3,1.83,2.05,1.72
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Paire B.,Golubev A.,112,103,514,555,7,5,6,2,,,,,,,2,0,Completed,2.2,1.61,2.15,1.65,2.1,1.67,2.1,1.81,2.2,1.62,2.25,1.81,2.13,1.67
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Sijsling I.,Dimitrov G.,148,64,376,731,6,2,6,2,,,,,,,2,0,Completed,3.25,1.33,3,1.35,3,1.36,3.01,1.43,2.88,1.36,3.26,1.43,2.99,1.36
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Rodrigues M.,Kukushkin M.,275,56,173,799,6,2,3,6,6,4,,,,,2,1,Completed,3.25,1.33,3,1.35,3.25,1.33,3.5,1.35,3,1.33,3.75,1.4,3.18,1.33
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Rochus O.,Robert S.,80,109,654,533,6,1,6,3,,,,,,,2,0,Completed,1.66,2.1,1.7,2.08,1.62,2.2,1.74,2.2,1.73,2,1.74,2.33,1.67,2.13
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Renavand N.,Kamke T.,364,98,116,575,7,5,6,4,,,,,,,2,0,Completed,4,1.22,3.7,1.25,4,1.22,4.44,1.24,3.25,1.29,4.45,1.3,3.85,1.24
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Mahut N.,Junqueira D.,92,96,605,581,6,3,6,2,,,,,,,2,0,Completed,1.1,7,1.08,7,1.1,6.5,1.11,7.74,1.13,5.5,1.13,8.5,1.09,6.7
52,Metz,Open de Moselle,09/20/2011,ATP250,Indoor,Hard,1st Round,3,Malisse X.,Berrer M.,47,88,875,620,6,4,3,6,6,4,,,,,2,1,Completed,1.66,2.1,1.65,2.15,1.62,2.2,1.64,2.38,1.62,2.25,1.7,2.38,1.64,2.19
52,Metz,Open de Moselle,09/21/2011,ATP250,Indoor,Hard,1st Round,3,Kohlschreiber P.,Dasnieres de Veigy J.,45,227,890,218,6,4,7,6,,,,,,,2,0,Completed,1.11,6.5,1.13,5.5,1.1,6.5,1.11,7.98,1.13,5.5,1.17,8,1.1,6.39
52,Metz,Open de Moselle,09/21/2011,ATP250,Indoor,Hard,1st Round,3,Kunitsyn I.,De Schepper K.,58,136,786,410,7,5,5,7,6,4,,,,,2,1,Completed,1.61,2.2,1.65,2.15,1.57,2.25,1.76,2.17,1.57,2.25,1.76,2.5,1.61,2.26
52,Metz,Open de Moselle,09/21/2011,ATP250,Indoor,Hard,1st Round,3,Clement A.,Llodra M.,172,34,306,1165,6,3,6,4,,,,,,,2,0,Completed,2.75,1.4,3,1.35,2.75,1.4,2.77,1.5,3,1.36,3.04,1.51,2.8,1.41
52,Metz,Open de Moselle,09/21/2011,ATP250,Indoor,Hard,2nd Round,3,Muller G.,Paire B.,49,112,873,514,7,6,6,4,,,,,,,2,0,Completed,1.38,2.87,1.4,2.8,1.4,2.75,1.5,2.8,1.44,2.63,1.5,3,1.42,2.76
52,Metz,Open de Moselle,09/21/2011,ATP250,Indoor,Hard,2nd Round,3,Dolgopolov O.,Baghdatis M.,20,60,1700,770,6,7,7,5,6,3,,,,,2,1,Completed,2.1,1.66,2.08,1.7,2.1,1.67,2.16,1.78,2.25,1.62,2.25,2.07,2.07,1.71
52,Metz,Open de Moselle,09/21/2011,ATP250,Indoor,Hard,2nd Round,3,Ljubicic I.,Renavand N.,29,364,1315,116,7,5,7,5,,,,,,,2,0,Completed,1.12,6,1.13,5.5,1.13,5.5,1.14,6.64,1.13,6,1.17,6.64,1.13,5.6
52,Metz,Open de Moselle,09/22/2011,ATP250,Indoor,Hard,2nd Round,3,Malisse X.,Kunitsyn I.,47,58,875,786,6,4,6,2,,,,,,,2,0,Completed,1.61,2.2,1.7,2.08,1.73,2,1.7,2.29,1.73,2,1.75,2.3,1.69,2.11
52,Metz,Open de Moselle,09/22/2011,ATP250,Indoor,Hard,2nd Round,3,Sijsling I.,Kohlschreiber P.,148,45,376,890,6,4,7,5,,,,,,,2,0,Completed,3.5,1.28,3.3,1.3,3.75,1.25,3.86,1.31,3.5,1.25,3.9,1.35,3.46,1.28
52,Metz,Open de Moselle,09/22/2011,ATP250,Indoor,Hard,2nd Round,3,Mahut N.,Clement A.,92,172,605,306,3,6,7,5,6,3,,,,,2,1,Completed,1.53,2.37,1.6,2.25,1.57,2.25,1.65,2.39,1.57,2.38,1.69,2.5,1.58,2.29
52,Metz,Open de Moselle,09/22/2011,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Rodrigues M.,10,275,2710,173,6,3,6,4,,,,,,,2,0,Completed,1.04,13,1.03,10,1.03,10,1.03,17.5,1.04,10,1.07,20,1.03,11.85
52,Metz,Open de Moselle,09/22/2011,ATP250,Indoor,Hard,2nd Round,3,Gasquet R.,Rochus O.,15,80,1945,654,6,2,6,1,,,,,,,2,0,Completed,1.18,4.5,1.2,4.25,1.22,4,1.24,4.65,1.22,4,1.25,4.95,1.2,4.27
52,Metz,Open de Moselle,09/23/2011,ATP250,Indoor,Hard,Quarterfinals,3,Ljubicic I.,Sijsling I.,29,148,1315,376,6,4,6,3,,,,,,,2,0,Completed,1.4,2.75,1.4,2.8,1.36,3,1.5,2.83,1.36,2.88,1.5,3.05,1.4,2.84
52,Metz,Open de Moselle,09/23/2011,ATP250,Indoor,Hard,Quarterfinals,3,Muller G.,Gasquet R.,49,15,873,1945,6,3,6,4,,,,,,,2,0,Completed,3.75,1.25,3.3,1.3,3.4,1.3,3.8,1.32,3.25,1.29,3.9,1.33,3.45,1.29
52,Metz,Open de Moselle,09/23/2011,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Mahut N.,10,92,2710,605,4,6,6,3,7,5,,,,,2,1,Completed,1.11,6.5,1.1,6.5,1.1,6.5,1.13,7.87,1.08,6.5,1.13,8,1.1,6.66
52,Metz,Open de Moselle,09/23/2011,ATP250,Indoor,Hard,Quarterfinals,3,Dolgopolov O.,Malisse X.,20,47,1700,875,6,3,1,0,,,,,,,1,0,Retired,1.33,3.25,1.4,2.8,1.4,2.75,1.42,3.16,1.36,2.88,1.44,3.25,1.39,2.88
52,Metz,Open de Moselle,09/24/2011,ATP250,Indoor,Hard,Semifinals,3,Ljubicic I.,Muller G.,29,49,1315,873,7,6,7,6,,,,,,,2,0,Completed,1.9,1.8,1.95,1.8,1.83,1.83,2.05,1.87,2,1.8,2.1,1.88,1.95,1.81
52,Metz,Open de Moselle,09/24/2011,ATP250,Indoor,Hard,Semifinals,3,Tsonga J.W.,Dolgopolov O.,10,20,2710,1700,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.4,2.8,1.4,2.75,1.44,3.06,1.33,3.25,1.44,3.25,1.4,2.87
52,Metz,Open de Moselle,09/25/2011,ATP250,Indoor,Hard,The Final,3,Tsonga J.W.,Ljubicic I.,10,29,2710,1315,6,3,6,7,6,3,,,,,2,1,Completed,1.28,3.75,1.3,3.3,1.29,3.5,1.34,3.62,1.29,3.5,1.34,3.8,1.3,3.44
53,Bangkok,Thailand Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Haase R.,Wachiramanowong K.,42,523,981,60,6,3,7,6,,,,,,,2,0,Completed,1.03,15,1.04,9.5,1.03,10,1.02,21,1.03,10,1.04,21,1.03,12.8
53,Bangkok,Thailand Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Giraldo S.,Sela D.,52,95,835,585,6,2,6,3,,,,,,,2,0,Completed,1.66,2.1,1.7,2.05,1.73,2,1.71,2.24,1.73,2,1.8,2.35,1.69,2.11
53,Bangkok,Thailand Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Dimitrov G.,Dodig I.,76,37,671,1147,6,2,7,5,,,,,,,2,0,Completed,2.5,1.5,2.5,1.5,2.25,1.57,2.57,1.56,2.25,1.57,2.7,1.84,2.42,1.54
53,Bangkok,Thailand Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Udomchoke D.,Fognini F.,217,39,240,1120,6,4,3,6,6,2,,,,,2,1,Completed,3.75,1.25,3.3,1.3,3.75,1.25,4.17,1.27,3.75,1.22,4.4,1.3,3.79,1.25
53,Bangkok,Thailand Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Bachinger M.,Jones G.,98,208,581,252,7,5,6,4,,,,,,,2,0,Completed,1.66,2.1,1.65,2.15,1.62,2.2,1.67,2.33,1.73,2,1.73,2.55,1.66,2.16
53,Bangkok,Thailand Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Berrer M.,Chiudinelli M.,88,250,610,195,7,6,6,3,,,,,,,2,0,Completed,1.72,2,1.75,2,1.73,2,1.98,1.91,1.67,2.1,2.2,2.1,1.79,1.98
53,Bangkok,Thailand Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Nieminen J.,Thiem D.,50,1848,851,1,6,1,4,6,7,5,,,,,2,1,Completed,1.07,9,1.06,8,1.07,7.5,1.06,11.02,1.07,8,1.1,12.45,1.06,8.68
53,Bangkok,Thailand Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Bolelli S.,Gulbis E.,138,47,404,875,7,6,7,6,,,,,,,2,0,Completed,3.4,1.3,3.3,1.3,3.5,1.29,3.86,1.3,3.25,1.29,4,1.32,3.55,1.28
53,Bangkok,Thailand Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Lu Y.H.,Souza J.,68,102,711,576,6,2,7,5,,,,,,,2,0,Completed,1.28,3.5,1.25,3.75,1.25,3.75,1.34,3.54,1.29,3.25,1.34,4,1.28,3.52
53,Bangkok,Thailand Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Young D.,Andreev I.,55,100,800,576,7,6,2,1,,,,,,,1,0,Retired,1.66,2.1,1.65,2.15,1.57,2.25,1.68,2.3,1.57,2.25,1.74,2.32,1.66,2.16
53,Bangkok,Thailand Open,09/28/2011,ATP250,Indoor,Hard,1st Round,3,Soeda G.,Beck K.,126,73,430,675,3,6,7,6,7,6,,,,,2,1,Completed,1.66,2.1,1.75,2,1.73,2,1.75,2.19,1.67,2.1,1.76,2.2,1.71,2.09
53,Bangkok,Thailand Open,09/28/2011,ATP250,Indoor,Hard,1st Round,3,Kamke T.,Andujar P.,103,44,571,930,6,0,6,1,,,,,,,2,0,Completed,1.4,2.75,1.45,2.65,1.44,2.63,1.44,2.99,1.44,2.63,1.5,2.99,1.43,2.72
53,Bangkok,Thailand Open,09/28/2011,ATP250,Indoor,Hard,2nd Round,3,Bachinger M.,Udomchoke D.,98,217,581,240,7,6,6,3,,,,,,,2,0,Completed,1.36,3,1.35,3.05,1.36,3,1.33,3.64,1.4,2.75,1.45,3.64,1.34,3.14
53,Bangkok,Thailand Open,09/28/2011,ATP250,Indoor,Hard,2nd Round,3,Simon G.,Lu Y.H.,12,68,2210,711,6,7,7,5,6,4,,,,,2,1,Completed,1.25,3.75,1.22,4,1.29,3.5,1.25,4.5,1.22,4,1.3,4.5,1.24,3.89
53,Bangkok,Thailand Open,09/28/2011,ATP250,Indoor,Hard,2nd Round,3,Nieminen J.,Haase R.,50,42,851,981,7,6,7,6,,,,,,,2,0,Completed,3,1.36,2.8,1.4,2.75,1.4,3.28,1.39,2.88,1.4,3.28,1.45,2.88,1.39
53,Bangkok,Thailand Open,09/29/2011,ATP250,Indoor,Hard,2nd Round,3,Young D.,Garcia-Lopez G.,55,35,800,1165,6,1,6,7,7,5,,,,,2,1,Completed,1.53,2.37,1.55,2.35,1.62,2.2,1.67,2.35,1.62,2.2,1.67,2.5,1.6,2.29
53,Bangkok,Thailand Open,09/29/2011,ATP250,Indoor,Hard,2nd Round,3,Soeda G.,Kamke T.,126,103,430,571,6,2,7,6,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.38,1.53,2.73,1.52,2.63,1.44,2.95,1.53,2.67,1.45
53,Bangkok,Thailand Open,09/29/2011,ATP250,Indoor,Hard,2nd Round,3,Monfils G.,Giraldo S.,9,52,2780,835,6,4,4,6,6,1,,,,,2,1,Completed,1.25,3.75,1.25,3.75,1.22,4,1.24,4.54,1.22,3.75,1.3,4.65,1.22,4.02
53,Bangkok,Thailand Open,09/29/2011,ATP250,Indoor,Hard,2nd Round,3,Murray A.,Berrer M.,4,88,7165,610,6,4,6,2,,,,,,,2,0,Completed,1.04,13,1.04,9,1.04,9,1.06,11.75,1.04,9,1.07,15,1.04,10.63
53,Bangkok,Thailand Open,09/29/2011,ATP250,Indoor,Hard,2nd Round,3,Dimitrov G.,Bolelli S.,76,138,671,404,7,6,6,1,,,,,,,2,0,Completed,1.44,2.62,1.4,2.8,1.5,2.5,1.53,2.7,1.5,2.5,1.53,2.8,1.46,2.64
53,Bangkok,Thailand Open,09/30/2011,ATP250,Indoor,Hard,Quarterfinals,3,Young D.,Soeda G.,55,126,800,430,6,1,6,2,,,,,,,2,0,Completed,1.36,3,1.35,3,1.4,2.75,1.41,3.24,1.36,3,1.42,3.3,1.37,3.01
53,Bangkok,Thailand Open,09/30/2011,ATP250,Indoor,Hard,Quarterfinals,3,Monfils G.,Nieminen J.,9,50,2780,851,7,5,7,6,,,,,,,2,0,Completed,1.18,4.5,1.22,4,1.2,4.33,1.22,5.03,1.22,4,1.24,5.1,1.2,4.41
53,Bangkok,Thailand Open,09/30/2011,ATP250,Indoor,Hard,Quarterfinals,3,Murray A.,Dimitrov G.,4,76,7165,671,6,4,6,4,,,,,,,2,0,Completed,1.07,9,1.1,6.5,1.08,7,1.09,9.6,1.07,8,1.1,9.65,1.08,7.44
53,Bangkok,Thailand Open,09/30/2011,ATP250,Indoor,Hard,Quarterfinals,3,Simon G.,Bachinger M.,12,98,2210,581,3,6,6,3,6,2,,,,,2,1,Completed,1.14,5.5,1.18,4.5,1.17,4.5,1.2,5.3,1.17,4.5,1.24,5.5,1.18,4.6
53,Bangkok,Thailand Open,10/01/2011,ATP250,Indoor,Hard,Semifinals,3,Young D.,Monfils G.,55,9,800,2780,4,6,7,6,7,6,,,,,2,1,Completed,4.33,1.2,4.13,1.2,4,1.22,4.3,1.27,3.75,1.25,4.5,1.29,4.06,1.23
53,Bangkok,Thailand Open,10/01/2011,ATP250,Indoor,Hard,Semifinals,3,Murray A.,Simon G.,4,12,7165,2210,6,2,3,6,6,2,,,,,2,1,Completed,1.14,5.5,1.16,4.75,1.13,5.5,1.2,5.45,1.17,5,1.2,5.72,1.15,5.09
53,Bangkok,Thailand Open,10/02/2011,ATP250,Indoor,Hard,The Final,3,Murray A.,Young D.,4,55,7165,800,6,2,6,0,,,,,,,2,0,Completed,1.07,9,1.11,6,1.08,7,1.09,9.6,1.13,6,1.13,9.6,1.09,7.26
54,Kuala Lumpur,Malaysian Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Goffin D.,Ebden M.,276,135,176,408,6,4,7,6,,,,,,,2,0,Completed,2.1,1.66,2.08,1.7,2.38,1.53,2.14,1.78,2.25,1.57,2.38,1.82,2.11,1.69
54,Kuala Lumpur,Malaysian Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Baghdatis M.,Bogomolov A.,60,40,770,1060,7,6,6,4,,,,,,,2,0,Completed,1.38,2.87,1.42,2.75,1.4,2.75,1.38,3.3,1.4,2.75,1.48,3.4,1.38,2.9
54,Kuala Lumpur,Malaysian Open,09/26/2011,ATP250,Indoor,Hard,1st Round,3,Tursunov D.,Capdeville P.,41,104,989,563,6,2,2,6,6,1,,,,,2,1,Completed,1.22,4,1.22,4,1.29,3.5,1.23,4.6,1.25,3.5,1.3,4.73,1.24,3.88
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Ramos A.,Kukushkin M.,80,56,653,799,4,6,6,3,4,2,,,,,1,1,Retired,3.25,1.33,3.15,1.33,3,1.36,3.41,1.36,2.75,1.4,3.52,1.4,3.1,1.35
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Petzschner P.,Zverev M.,66,170,715,307,7,5,6,3,,,,,,,2,0,Completed,1.16,5,1.15,5,1.17,4.5,1.16,6.02,1.17,4.5,1.2,6.02,1.16,5.03
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Devvarman S.,Ledovskikh M.,89,309,608,149,7,6,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3,1.4,2.75,1.36,3.41,1.33,3,1.42,3.41,1.36,2.98
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Kubot L.,Rosol L.,57,78,792,666,6,3,6,3,,,,,,,2,0,Completed,1.61,2.2,1.6,2.25,1.57,2.25,1.61,2.45,1.62,2.2,1.71,2.55,1.61,2.27
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,De Voest R.,Sweeting R.,129,65,423,718,4,6,6,3,6,3,,,,,2,1,Completed,2.75,1.4,2.65,1.45,2.75,1.4,2.72,1.51,2.63,1.44,2.8,1.51,2.62,1.46
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Davydenko N.,Harrison R.,36,82,1160,645,6,3,6,2,,,,,,,2,0,Completed,1.4,2.75,1.4,2.8,1.4,2.75,1.34,3.5,1.4,2.75,1.46,3.5,1.38,2.96
54,Kuala Lumpur,Malaysian Open,09/27/2011,ATP250,Indoor,Hard,1st Round,3,Nishikori K.,Gabashvili T.,54,127,810,430,3,6,6,4,6,1,,,,,2,1,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.3,3.86,1.29,3.25,1.33,4,1.27,3.58
54,Kuala Lumpur,Malaysian Open,09/28/2011,ATP250,Indoor,Hard,1st Round,3,Cipolla F.,Tomic B.,96,59,583,785,6,2,6,2,,,,,,,2,0,Completed,3,1.36,3.35,1.3,3.5,1.29,3.18,1.4,3.25,1.29,3.5,1.42,3.14,1.34
