ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
9,Zagreb,PBZ Zagreb Indoors,02/07/2010,ATP250,Indoor,Hard,The Final,3,Cilic M.,Berrer M.,10,65,2970,703,6,4,6,7,6,3,,,,,2,1,Completed,1.1,7,1.13,5.5,1.13,5.5,1.147,6.77,1.143,5.5,,,,
10,Costa Do Sauipe,Brasil Open,02/08/2010,ATP250,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Ventura S.,81,108,601,506,7,6,6,1,,,,,,,2,0,Completed,1.57,2.25,1.65,2.2,1.615,2.2,1.685,2.35,1.727,2,,,,
10,Costa Do Sauipe,Brasil Open,02/08/2010,ATP250,Outdoor,Clay,1st Round,3,Montanes A.,Greul S.,30,64,1265,729,6,2,7,6,,,,,,,2,0,Completed,1.33,3.25,1.34,3.1,1.36,3,1.308,3.92,1.333,3,,,,
10,Costa Do Sauipe,Brasil Open,02/08/2010,ATP250,Outdoor,Clay,1st Round,3,Mello R.,Lorenzi P.,135,84,394,580,6,2,7,5,,,,,,,2,0,Completed,1.61,2.2,1.65,2.15,1.667,2.1,1.8,2.15,1.667,2.1,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Machado R.,Daniel M.,124,89,453,565,6,3,7,6,,,,,,,2,0,Completed,1.72,2,1.8,1.95,1.8,1.909,1.763,2.21,1.833,1.833,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Andreev I.,Starace P.,41,65,950,707,6,2,6,2,,,,,,,2,0,Completed,1.57,2.25,1.65,2.15,1.571,2.25,1.676,2.36,1.571,2.25,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Massu N.,Dutra Silva R.,99,308,537,138,6,4,3,6,6,4,,,,,2,1,Completed,1.36,3,1.4,2.85,1.36,3,1.437,3.09,,,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Gil F.,Andujar P.,88,163,565,302,7,6,6,2,,,,,,,2,0,Completed,1.61,2.2,1.65,2.15,1.53,2.37,1.685,2.35,1.615,2.2,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Chela J.I.,Luczak P.,80,72,605,649,6,7,6,3,6,4,,,,,2,1,Completed,2,1.72,2.15,1.65,1.833,1.833,2.13,1.82,2,1.727,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Volandri F.,50,211,813,219,6,4,6,3,,,,,,,2,0,Completed,1.57,2.25,1.6,2.3,1.571,2.25,1.568,2.62,,,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Ferrero J.C.,Schwank E.,22,74,1555,645,7,6,6,3,,,,,,,2,0,Completed,1.57,2.25,1.7,2.1,1.615,2.2,1.714,2.29,1.667,2.1,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Berlocq C.,Hocevar R.,295,190,148,253,7,5,6,3,,,,,,,2,0,Completed,1.57,2.25,1.55,2.35,1.615,2.2,1.592,2.56,1.667,2.1,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Vassallo-Arguello M.,57,102,755,515,6,4,6,0,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.533,2.375,1.571,2.61,1.571,2.25,,,,
10,Costa Do Sauipe,Brasil Open,02/09/2010,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Zeballos H.,105,49,508,821,7,5,3,0,,,,,,,1,0,Retired,1.57,2.25,1.7,2.1,1.66,2.1,1.629,2.46,1.615,2.2,,,,
10,Costa Do Sauipe,Brasil Open,02/10/2010,ATP250,Outdoor,Clay,1st Round,3,Bellucci T.,Alves T.,28,131,1351,414,6,2,7,5,,,,,,,2,0,Completed,1.14,5,1.2,4.25,1.2,4.333,1.202,5.33,1.25,3.5,,,,
10,Costa Do Sauipe,Brasil Open,02/10/2010,ATP250,Outdoor,Clay,1st Round,3,Kubot L.,Hernandez O.,56,75,759,633,7,5,7,6,,,,,,,2,0,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.549,2.67,1.571,2.25,,,,
10,Costa Do Sauipe,Brasil Open,02/10/2010,ATP250,Outdoor,Clay,1st Round,3,Hanescu V.,Souza J.,44,155,905,322,7,6,6,4,,,,,,,2,0,Completed,1.57,2.25,1.55,2.35,1.5,2.5,1.641,2.44,1.533,2.375,,,,
10,Costa Do Sauipe,Brasil Open,02/10/2010,ATP250,Outdoor,Clay,2nd Round,3,Andreev I.,Machado R.,41,124,950,453,6,3,5,7,6,4,,,,,2,1,Completed,1.36,3,1.35,3.1,1.364,3,1.418,3.18,1.333,3,,,,
10,Costa Do Sauipe,Brasil Open,02/10/2010,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Gil F.,50,88,813,565,7,5,4,6,7,6,,,,,2,1,Completed,1.53,2.37,1.65,2.15,1.571,2.25,1.625,2.47,1.571,2.25,,,,
10,Costa Do Sauipe,Brasil Open,02/10/2010,ATP250,Outdoor,Clay,2nd Round,3,Berlocq C.,Chela J.I.,295,80,148,605,7,6,6,2,,,,,,,2,0,Completed,3.25,1.33,2.8,1.4,2.75,1.4,3.14,1.426,2.75,1.4,,,,
10,Costa Do Sauipe,Brasil Open,02/11/2010,ATP250,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Massu N.,22,99,1555,537,6,2,5,7,6,2,,,,,2,1,Completed,1.25,3.75,1.3,3.3,1.333,3.25,1.308,3.92,1.333,3.25,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,2nd Round,3,Mello R.,Hanescu V.,135,44,394,905,7,5,6,3,,,,,,,2,0,Completed,3,1.36,2.66,1.43,2.62,1.44,3.15,1.424,2.625,1.444,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,2nd Round,3,Bellucci T.,Gimeno-Traver D.,28,81,1351,601,6,4,6,2,,,,,,,2,0,Completed,1.12,5.5,1.17,4.67,1.2,4.333,1.19,5.57,1.2,4,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Granollers M.,57,105,755,508,0,6,6,1,7,6,,,,,2,1,Completed,1.8,1.9,1.87,1.87,1.909,1.8,1.893,2.04,1.833,1.833,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,2nd Round,3,Kubot L.,Montanes A.,56,30,759,1265,6,2,6,2,,,,,,,2,0,Completed,3.25,1.33,3.35,1.3,2.75,1.4,3.33,1.391,3.25,1.286,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,Quarterfinals,3,Andreev I.,Cuevas P.,41,50,950,813,6,1,6,1,,,,,,,2,0,Completed,1.57,2.25,1.6,2.25,1.667,2.1,1.719,2.28,1.667,2.1,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,Quarterfinals,3,Ferrero J.C.,Berlocq C.,22,295,1555,148,6,3,6,2,,,,,,,2,0,Completed,1.22,4,1.3,3.35,1.286,3.5,1.288,4.11,1.25,3.5,,,,
10,Costa Do Sauipe,Brasil Open,02/12/2010,ATP250,Outdoor,Clay,Quarterfinals,3,Kubot L.,Fognini F.,56,57,759,755,6,3,6,1,,,,,,,2,0,Completed,1.83,1.83,,,,,1.935,1.99,,,,,,
10,Costa Do Sauipe,Brasil Open,02/13/2010,ATP250,Outdoor,Clay,Quarterfinals,3,Mello R.,Bellucci T.,135,28,394,1351,6,3,7,6,,,,,,,2,0,Completed,4.5,1.16,,,,,5.96,1.174,,,,,,
10,Costa Do Sauipe,Brasil Open,02/13/2010,ATP250,Outdoor,Clay,Semifinals,3,Kubot L.,Andreev I.,56,41,759,950,2,6,6,2,6,4,,,,,2,1,Completed,2.25,1.57,2.6,1.45,2.5,1.5,2.56,1.588,2.25,1.571,,,,
10,Costa Do Sauipe,Brasil Open,02/14/2010,ATP250,Outdoor,Clay,Semifinals,3,Ferrero J.C.,Mello R.,22,135,1555,394,6,4,6,2,,,,,,,2,0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.299,4.01,1.286,3.25,,,,
10,Costa Do Sauipe,Brasil Open,02/14/2010,ATP250,Outdoor,Clay,The Final,3,Ferrero J.C.,Kubot L.,22,56,1555,759,6,1,6,0,,,,,,,2,0,Completed,1.36,3.2,1.35,3.1,1.364,3,1.403,3.26,1.364,3,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/08/2010,ATP500,Indoor,Hard,1st Round,3,Seppi A.,Bohli S.,46,142,900,356,6,1,7,5,,,,,,,2,0,Completed,1.44,2.62,1.53,2.4,1.533,2.375,1.515,2.78,1.5,2.5,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/08/2010,ATP500,Indoor,Hard,1st Round,3,Mayer F.,Tipsarevic J.,63,37,739,1060,6,3,6,7,7,6,,,,,2,1,Completed,3,1.36,2.53,1.42,2.625,1.444,3.1,1.435,2.625,1.444,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/08/2010,ATP500,Indoor,Hard,1st Round,3,Soderling R.,Serra F.,8,60,3375,745,4,6,6,4,6,1,,,,,2,1,Completed,1.16,4.5,1.2,4.25,1.2,4.33,1.25,4.55,1.2,4,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/08/2010,ATP500,Indoor,Hard,1st Round,3,Robredo T.,Haase R.,15,361,2005,105,7,6,6,4,,,,,,,2,0,Completed,1.33,3.25,1.32,3.22,1.364,3,1.417,3.19,1.286,3.25,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/08/2010,ATP500,Indoor,Hard,1st Round,3,Sijsling I.,Zverev M.,245,92,191,549,6,7,6,3,7,5,,,,,2,1,Completed,2,1.72,2.04,1.73,2.2,1.62,2.23,1.74,,,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/09/2010,ATP500,Indoor,Hard,1st Round,3,Chiudinelli M.,Llodra M.,54,70,781,662,6,1,6,7,7,6,,,,,2,1,Completed,2.25,1.57,2.35,1.6,2,1.727,2.32,1.699,2,1.727,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/09/2010,ATP500,Indoor,Hard,1st Round,3,Ilhan M.,Garcia-Lopez G.,138,47,380,894,6,1,6,4,,,,,,,2,0,Completed,2.25,1.57,2.3,1.6,2.1,1.67,2.33,1.694,2.2,1.615,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/09/2010,ATP500,Indoor,Hard,1st Round,3,Benneteau J.,Ljubicic I.,38,24,1004,1450,6,3,6,3,,,,,,,2,0,Completed,2.37,1.53,2.35,1.55,2.1,1.667,2.45,1.637,2.2,1.615,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/09/2010,ATP500,Indoor,Hard,1st Round,3,De Bakker T.,Hajek J.,82,83,596,591,7,6,6,3,,,,,,,2,0,Completed,1.33,3.25,,,1.444,2.625,1.42,3.17,1.571,2.25,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/09/2010,ATP500,Indoor,Hard,1st Round,3,Djokovic N.,Stakhovsky S.,2,69,8310,663,6,2,4,1,,,,,,,1,0,Retired,1.05,9,1.07,7.19,1.05,8.5,1.071,11.5,1.04,9,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/09/2010,ATP500,Indoor,Hard,1st Round,3,Youzhny M.,Golubev A.,20,106,1770,507,1,6,7,6,7,6,,,,,2,1,Completed,1.4,2.75,1.43,2.8,1.364,3,1.476,2.92,1.333,3,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,1st Round,3,Berrer M.,Clement A.,62,61,743,744,7,6,4,6,6,4,,,,,2,1,Completed,1.66,2.1,1.65,2.15,1.727,2,1.775,2.19,1.571,2.25,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,1st Round,3,Monfils G.,Rochus O.,13,55,2520,772,4,6,6,1,6,2,,,,,2,1,Completed,1.22,4,1.25,3.7,1.25,3.75,1.288,4.11,1.222,3.75,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,1st Round,3,Soderling R.,Sijsling I.,8,245,3375,191,7,6,6,2,,,,,,,2,0,Completed,1.05,9,1.05,8.5,1.06,8,1.056,13.4,1.05,8,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,1st Round,3,Melzer J.,Troicki V.,32,34,1225,1175,6,3,3,0,,,,,,,1,0,Retired,1.72,2,1.7,2.1,1.727,2,1.741,2.25,1.667,2.1,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,1st Round,3,Davydenko N.,Lopez F.,6,33,5290,1195,6,4,6,2,,,,,,,2,0,Completed,1.2,4.33,1.21,4.06,1.222,4,1.222,4.97,1.222,3.75,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,2nd Round,3,Baghdatis M.,Blake J.,36,52,1080,800,6,4,6,2,,,,,,,2,0,Completed,1.9,1.8,1.87,1.87,1.909,1.8,1.962,1.962,2,1.727,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/10/2010,ATP500,Indoor,Hard,2nd Round,3,Mayer F.,Robredo T.,63,15,739,2005,6,4,3,6,6,3,,,,,2,1,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.51,1.61,2.5,1.5,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/11/2010,ATP500,Indoor,Hard,2nd Round,3,Youzhny M.,Ilhan M.,20,138,1770,380,6,4,6,4,,,,,,,2,0,Completed,1.16,4.5,1.19,4.4,1.222,4,1.246,4.6,1.2,4,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/11/2010,ATP500,Indoor,Hard,2nd Round,3,Monfils G.,De Bakker T.,13,82,2520,596,6,3,6,2,,,,,,,2,0,Completed,1.2,4.33,1.17,4.65,1.25,3.75,1.289,4.1,1.2,4,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/11/2010,ATP500,Indoor,Hard,2nd Round,3,Benneteau J.,Berrer M.,38,62,1004,743,6,4,6,4,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.667,2.1,1.667,2.38,1.533,2.375,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/11/2010,ATP500,Indoor,Hard,2nd Round,3,Djokovic N.,Chiudinelli M.,2,54,8310,781,6,4,6,2,,,,,,,2,0,Completed,1.05,9,1.05,8.5,1.063,8,1.063,12.5,1.05,8,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/11/2010,ATP500,Indoor,Hard,2nd Round,3,Davydenko N.,Baghdatis M.,6,36,5290,1080,6,3,6,2,,,,,,,2,0,Completed,1.3,3.4,1.32,3.2,1.333,3.25,1.397,3.29,1.286,3.25,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/11/2010,ATP500,Indoor,Hard,2nd Round,3,Melzer J.,Seppi A.,32,46,1225,900,6,2,6,2,,,,,,,2,0,Completed,1.53,2.37,1.55,2.35,1.533,2.375,1.699,2.32,1.571,2.25,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/12/2010,ATP500,Indoor,Hard,Quarterfinals,3,Djokovic N.,Mayer F.,2,63,8310,739,,,,,,,,,,,,,Walkover,1.06,8,,,1.04,9,,,1.05,9,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/12/2010,ATP500,Indoor,Hard,Quarterfinals,3,Soderling R.,Benneteau J.,8,38,3375,1004,6,0,6,1,,,,,,,2,0,Completed,1.28,3.5,1.32,3.2,1.28,3.5,1.33,3.73,1.333,3.2,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/12/2010,ATP500,Indoor,Hard,Quarterfinals,3,Davydenko N.,Melzer J.,6,32,5290,1225,6,3,6,2,,,,,,,2,0,Completed,1.07,7.5,1.13,5.5,1.125,5.5,1.125,7.64,1.1,6,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/12/2010,ATP500,Indoor,Hard,Quarterfinals,3,Youzhny M.,Monfils G.,20,13,1770,2520,5,7,6,2,6,3,,,,,2,1,Completed,2.25,1.57,2.05,1.75,2.1,1.667,2.26,1.73,2.1,1.727,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/13/2010,ATP500,Indoor,Hard,Semifinals,3,Soderling R.,Davydenko N.,8,6,3375,5290,7,6,6,4,,,,,,,2,0,Completed,2.37,1.53,2.4,1.53,2.25,1.57,2.33,1.694,2.375,1.571,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/13/2010,ATP500,Indoor,Hard,Semifinals,3,Youzhny M.,Djokovic N.,20,2,1770,8310,7,6,7,6,,,,,,,2,0,Completed,5,1.14,4.67,1.17,5,1.143,5.22,1.207,4.5,1.182,,,,
11,Rotterdam,ABN AMRO World Tennis Tournament,02/14/2010,ATP500,Indoor,Hard,The Final,3,Soderling R.,Youzhny M.,8,20,3375,1770,6,4,2,0,,,,,,,1,0,Retired,1.36,3.2,1.3,3.35,1.36,3,1.362,3.5,1.364,3,,,,
12,San Jose,SAP Open,02/08/2010,ATP250,Indoor,Hard,1st Round,3,Sela D.,Giraldo S.,45,100,901,532,7,6,7,6,,,,,,,2,0,Completed,1.53,2.37,1.65,2.15,1.615,2.2,1.645,2.43,1.667,2.1,,,,
12,San Jose,SAP Open,02/08/2010,ATP250,Indoor,Hard,1st Round,3,Nieminen J.,Poerschke L.,129,332,433,123,3,6,6,3,6,2,,,,,2,1,Completed,1.14,5,1.17,4.67,1.2,4.333,1.206,5.26,1.222,3.75,,,,
12,San Jose,SAP Open,02/08/2010,ATP250,Indoor,Hard,1st Round,3,Mayer L.,Gulbis E.,76,98,627,539,7,5,6,4,,,,,,,2,0,Completed,2.37,1.53,2.3,1.6,2.1,1.667,2.4,1.658,2.2,1.615,,,,
12,San Jose,SAP Open,02/08/2010,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Harrison R.,96,326,540,126,6,2,7,5,,,,,,,2,0,Completed,1.4,2.75,1.42,2.75,1.444,2.625,1.44,3.12,,,,,,
12,San Jose,SAP Open,02/09/2010,ATP250,Indoor,Hard,1st Round,3,Dent T.,Bogomolov A.,77,263,623,171,6,4,7,6,,,,,,,2,0,Completed,1.4,2.75,,,1.444,2.625,1.446,3.05,1.5,2.5,,,,
12,San Jose,SAP Open,02/09/2010,ATP250,Indoor,Hard,1st Round,3,Berdych T.,Odesnik W.,23,109,1545,501,6,1,6,7,7,5,,,,,2,1,Completed,1.2,4.33,1.28,3.46,1.25,3.75,1.278,4.22,1.222,3.75,,,,
12,San Jose,SAP Open,02/09/2010,ATP250,Indoor,Hard,1st Round,3,Becker B.,Smyczek T.,40,304,961,140,6,4,6,2,,,,,,,2,0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,1.345,3.62,1.25,3.5,,,,
12,San Jose,SAP Open,02/09/2010,ATP250,Indoor,Hard,1st Round,3,Phau B.,Chardy J.,126,42,444,950,6,3,6,1,,,,,,,2,0,Completed,2.62,1.44,2.53,1.48,2.625,1.444,2.86,1.493,2.75,1.4,,,,
12,San Jose,SAP Open,02/09/2010,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Ginepri R.,255,101,181,529,6,7,6,2,6,3,,,,,2,1,Completed,2.75,1.4,2.85,1.4,2.75,1.4,2.94,1.472,3,1.333,,,,
12,San Jose,SAP Open,02/09/2010,ATP250,Indoor,Hard,1st Round,3,Kohlschreiber P.,Ram R.,29,79,1305,606,6,7,6,1,6,3,,,,,2,1,Completed,1.2,4.33,1.2,4.2,1.222,4,1.256,4.47,1.2,4,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,1st Round,3,Russell M.,Im K.T.,78,202,623,228,7,6,6,1,,,,,,,2,0,Completed,,,,,,,,,,,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,1st Round,3,Haas T.,Britton D.,17,1461,1855,2,6,4,7,6,,,,,,,2,0,Completed,1.04,10,1.05,8.5,1.04,9,1.077,10.75,1.04,9,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,1st Round,3,Querrey S.,Gabashvili T.,31,103,1240,515,6,3,6,2,,,,,,,2,0,Completed,1.14,5,1.14,5.2,1.2,4.333,1.215,5.09,1.2,4,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,1st Round,3,Malisse X.,Stepanek R.,107,14,506,2445,6,3,6,4,,,,,,,2,0,Completed,5,1.14,4.25,1.2,4.5,1.16,4.97,1.222,4.5,1.167,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,1st Round,3,Kohlschreiber P.,Sela D.,29,45,1305,901,6,2,6,0,,,,,,,2,0,Completed,1.33,3.25,1.3,3.5,1.286,3.5,1.315,3.85,1.3,3.2,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,1st Round,3,Berdych T.,Nieminen J.,23,129,1545,433,6,3,6,2,,,,,,,2,0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.308,3.92,1.286,3.25,,,,
12,San Jose,SAP Open,02/10/2010,ATP250,Indoor,Hard,2nd Round,3,Istomin D.,Haas T.,96,17,540,1855,7,6,6,2,,,,,,,2,0,Completed,4.5,1.16,4.25,1.2,4.333,1.2,5.02,1.219,3.75,1.222,,,,
12,San Jose,SAP Open,02/11/2010,ATP250,Indoor,Hard,2nd Round,3,Roddick A.,Deheart R.,7,226,4150,206,6,1,7,6,,,,,,,2,0,Completed,1.01,15,1.03,10.5,1.02,11,1.03,19,1.03,10,,,,
12,San Jose,SAP Open,02/11/2010,ATP250,Indoor,Hard,2nd Round,3,Verdasco F.,Lu Y.H.,11,113,2760,482,6,3,6,7,6,3,,,,,2,1,Completed,1.05,9,1.05,8.5,1.071,7.5,1.07,11.25,1.063,7.5,,,,
12,San Jose,SAP Open,02/11/2010,ATP250,Indoor,Hard,2nd Round,3,Berankis R.,Phau B.,255,126,181,444,7,6,6,3,,,,,,,2,0,Completed,1.83,1.83,1.95,1.8,2,1.727,1.885,2.04,1.909,1.8,,,,
12,San Jose,SAP Open,02/11/2010,ATP250,Indoor,Hard,2nd Round,3,Russell M.,Malisse X.,78,107,623,506,6,4,7,5,,,,,,,2,0,Completed,2.1,1.66,2.1,1.66,2.1,1.667,2.26,1.73,2,1.727,,,,
12,San Jose,SAP Open,02/11/2010,ATP250,Indoor,Hard,2nd Round,3,Querrey S.,Dent T.,31,77,1240,623,6,4,6,4,,,,,,,2,0,Completed,1.44,2.62,1.46,2.6,1.444,2.625,1.568,2.62,1.5,2.5,,,,
12,San Jose,SAP Open,02/12/2010,ATP250,Indoor,Hard,2nd Round,3,Roddick A.,Mayer L.,7,76,4150,627,6,3,6,2,,,,,,,2,0,Completed,1.05,9,,,1.063,8,1.065,12,1.071,7.5,,,,
12,San Jose,SAP Open,02/12/2010,ATP250,Indoor,Hard,2nd Round,3,Verdasco F.,Becker B.,11,40,2760,961,7,5,6,2,,,,,,,2,0,Completed,1.12,5.5,,,1.143,5,1.213,5.13,1.1,6,,,,
12,San Jose,SAP Open,02/12/2010,ATP250,Indoor,Hard,Quarterfinals,3,Istomin D.,Kohlschreiber P.,96,29,540,1305,6,1,1,6,6,3,,,,,2,1,Completed,3.5,1.28,3.7,1.25,3.4,1.3,3.55,1.356,3.5,1.25,,,,
12,San Jose,SAP Open,02/13/2010,ATP250,Indoor,Hard,Quarterfinals,3,Verdasco F.,Berankis R.,11,255,2760,181,6,3,7,6,,,,,,,2,0,Completed,1.05,9,1.05,8.5,1.083,7,1.069,11.5,1.05,8,,,,
12,San Jose,SAP Open,02/13/2010,ATP250,Indoor,Hard,Quarterfinals,3,Roddick A.,Berdych T.,7,23,4150,1545,7,6,7,6,,,,,,,2,0,Completed,1.25,3.75,1.3,3.35,1.3,3.4,1.286,4.14,1.286,3.25,,,,
12,San Jose,SAP Open,02/13/2010,ATP250,Indoor,Hard,Quarterfinals,3,Querrey S.,Russell M.,31,78,1240,623,6,4,6,3,,,,,,,2,0,Completed,1.33,3.25,1.3,3.35,1.364,3,1.372,3.44,1.364,2.875,,,,
12,San Jose,SAP Open,02/13/2010,ATP250,Indoor,Hard,Semifinals,3,Verdasco F.,Istomin D.,11,96,2760,540,6,3,2,6,6,4,,,,,2,1,Completed,1.11,6,1.14,5.2,1.143,5,1.157,6.44,1.125,5.5,,,,
12,San Jose,SAP Open,02/14/2010,ATP250,Indoor,Hard,Semifinals,3,Roddick A.,Querrey S.,7,31,4150,1240,2,6,7,6,7,6,,,,,2,1,Completed,1.22,4,1.25,3.7,1.222,4,1.303,3.97,1.2,4,,,,
12,San Jose,SAP Open,02/14/2010,ATP250,Indoor,Hard,The Final,3,Verdasco F.,Roddick A.,11,7,2760,4150,3,6,6,4,6,4,,,,,2,1,Completed,2.75,1.44,2.85,1.4,2.625,1.444,2.85,1.495,2.75,1.444,,,,
13,Buenos Aires,Copa Telmex,02/15/2010,ATP250,Outdoor,Clay,1st Round,3,Hanescu V.,Schwank E.,45,81,905,608,6,3,7,5,,,,,,,2,0,Completed,2.2,1.61,2.15,1.65,2,1.72,2.42,1.649,2.1,1.667,,,,
13,Buenos Aires,Copa Telmex,02/15/2010,ATP250,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Almagro N.,80,26,613,1370,6,7,7,6,6,3,,,,,2,1,Completed,5,1.14,4.25,1.2,4.5,1.167,4.88,1.227,4.5,1.167,,,,
13,Buenos Aires,Copa Telmex,02/15/2010,ATP250,Outdoor,Clay,1st Round,3,Gil F.,Luczak P.,109,72,495,649,6,2,6,4,,,,,,,2,0,Completed,2.37,1.53,2.35,1.57,2.2,1.615,2.39,1.662,2.2,1.615,,,,
13,Buenos Aires,Copa Telmex,02/16/2010,ATP250,Outdoor,Clay,1st Round,3,Daniel M.,Lorenzi P.,86,91,565,557,6,1,6,3,,,,,,,2,0,Completed,2,1.72,1.95,1.8,1.833,1.833,1.962,1.962,1.833,1.833,,,,
13,Buenos Aires,Copa Telmex,02/16/2010,ATP250,Outdoor,Clay,1st Round,3,Ferrero J.C.,Mello R.,22,113,1760,484,6,1,6,2,,,,,,,2,0,Completed,1.16,4.5,1.2,4.25,1.222,4,1.204,5.29,1.2,4,,,,
13,Buenos Aires,Copa Telmex,02/16/2010,ATP250,Outdoor,Clay,1st Round,3,Andujar P.,Hernandez O.,161,76,308,633,6,4,6,1,,,,,,,2,0,Completed,2.1,1.66,2.1,1.7,2.2,1.61,2.21,1.763,2.2,1.615,,,,
13,Buenos Aires,Copa Telmex,02/16/2010,ATP250,Outdoor,Clay,1st Round,3,Andreev I.,Fognini F.,38,57,1040,780,7,5,7,6,,,,,,,2,0,Completed,1.44,2.62,1.5,2.5,1.444,2.625,1.602,2.53,1.5,2.5,,,,
